timestamp (s),battery_voltage (V),thrust,source_file
28.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
29.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
30.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
31.801,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
31.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.601,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
32.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
32.801,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
32.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
33.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
34.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
35.801,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
35.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.001,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
36.101,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
36.201,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
36.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
36.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
37.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.501,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
38.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.701,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.801,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
38.901,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
39.001,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
39.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
39.201,3.763636350631714,0,battery_thrust_test_32000_20250702_145106.csv
39.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
39.401,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
39.501,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
39.601,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
61.24,2.9876832962036133,32000,battery_thrust_test_32000_20250702_145139.csv
61.34,3.293841600418091,32000,battery_thrust_test_32000_20250702_145139.csv
61.44,3.3360705375671387,32000,battery_thrust_test_32000_20250702_145139.csv
61.54,3.3360705375671387,32000,battery_thrust_test_32000_20250702_145139.csv
61.64,3.346627712249756,32000,battery_thrust_test_32000_20250702_145139.csv
61.74,3.3360705375671387,32000,battery_thrust_test_32000_20250702_145139.csv
61.84,3.3413491249084477,32000,battery_thrust_test_32000_20250702_145139.csv
61.94,3.3360705375671387,32000,battery_thrust_test_32000_20250702_145139.csv
62.04,3.3360705375671387,32000,battery_thrust_test_32000_20250702_145139.csv
62.14,3.3360705375671387,32000,battery_thrust_test_32000_20250702_145139.csv
62.24,3.314955949783325,32000,battery_thrust_test_32000_20250702_145139.csv
62.34,3.2991201877593994,32000,battery_thrust_test_32000_20250702_145139.csv
62.44,3.2727272510528564,32000,battery_thrust_test_32000_20250702_145139.csv
